customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure
2019-HDCZY,Male,0,Yes,No,2,2,2,Electronic check,102.6,6296.75,No,61.37
2023-VQFDL,Male,0,No,No,1,0,0,Electronic check,19,348.8,No,18.36
2024-BASKD,Female,0,No,No,1,2,0,Mailed check,74.6,74.6,Yes,1.00
2025-JKFWI,Male,0,No,No,2,2,0,Mailed check,99,1301.7,Yes,13.15
2026-TGDHM,Female,0,No,No,1,2,0,Electronic check,79.3,523.15,Yes,6.60
2027-CWDNU,Male,0,Yes,Yes,1,2,0,Electronic check,85.6,1601.5,No,18.71
2027-DNKIV,Male,0,Yes,Yes,1,1,1,Mailed check,58.75,2203.1,No,37.50
2027-FECZV,Male,0,No,No,2,2,0,Electronic check,106.7,1253.9,Yes,11.75
2027-OAQQC,Female,0,No,No,0,1,0,Bank transfer (automatic),49.05,2076.2,Yes,42.33
2027-WKXMW,Female,0,Yes,No,2,2,0,Electronic check,108.75,6871.7,No,63.19
2030-BTZRO,Male,0,Yes,Yes,1,0,2,Credit card (automatic),20.4,107.6,No,5.27
2034-CGRHZ,Male,1,No,No,2,2,0,Credit card (automatic),102.95,2496.7,Yes,24.25
2034-GDRCN,Female,0,No,No,1,2,0,Electronic check,90.4,168.2,Yes,1.86
2037-SGXHH,Male,0,Yes,Yes,2,2,0,Electronic check,94.65,3624.3,Yes,38.29
2037-XJFUP,Male,0,Yes,No,1,2,1,Electronic check,95.8,3036.75,Yes,31.70
2038-LLMLM,Female,0,No,No,2,2,0,Electronic check,103.85,4946.05,No,47.63
2038-OEQZH,Male,0,No,No,1,2,0,Electronic check,86.05,308.1,No,3.58
2038-YSEZE,Female,0,No,No,2,1,0,Mailed check,67.45,1801.1,No,26.70
2039-JONDJ,Male,0,No,No,1,1,1,Bank transfer (automatic),55.45,1477.65,No,26.65
2040-LDIWQ,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),84.2,5324.5,No,63.24
2040-OBMLJ,Male,0,No,No,2,2,1,Credit card (automatic),81.7,2548.65,No,31.20
2040-VZIKE,Female,0,Yes,No,2,2,0,Mailed check,100.85,4847.35,No,48.06
2040-XBAVJ,Male,0,Yes,Yes,2,2,2,Bank transfer (automatic),114.45,8100.55,No,70.78
2041-JIJCI,Female,0,No,No,2,1,0,Electronic check,64,370.25,No,5.79
2043-WVTQJ,Male,0,Yes,No,1,1,0,Mailed check,55.7,55.7,No,1.00
2045-BMBTJ,Female,1,No,No,0,1,0,Bank transfer (automatic),59.45,1884.65,No,31.70
2049-BAFNW,Female,0,No,No,0,1,0,Mailed check,35.9,35.9,No,1.00
2050-ONYDQ,Female,0,Yes,Yes,2,0,2,Credit card (automatic),26,1654.85,No,63.65
2054-PJOCK,Female,0,No,No,2,1,1,Credit card (automatic),80.55,4847.05,No,60.17
2055-BFOCC,Male,1,Yes,No,1,1,1,Bank transfer (automatic),84,5329.55,No,63.45
2055-PDADH,Female,1,No,No,1,2,0,Electronic check,70.4,204.7,Yes,2.91
2055-SIFSS,Female,1,Yes,No,2,1,0,Bank transfer (automatic),51.65,2838.55,No,54.96
2056-EVGZL,Male,0,Yes,Yes,1,2,1,Credit card (automatic),105.75,7322.5,No,69.24
2057-BOYKM,Female,1,Yes,No,2,2,2,Bank transfer (automatic),96.6,6827.5,No,70.68
2057-ZBLPD,Female,0,Yes,No,2,2,0,Electronic check,86.5,1808.7,Yes,20.91
2058-DCJBE,Male,0,No,No,1,2,0,Electronic check,69.75,324.6,Yes,4.65
2061-VVFST,Female,0,Yes,No,1,0,0,Bank transfer (automatic),19.5,805.2,No,41.29
2065-MMKGR,Female,0,No,No,2,1,1,Credit card (automatic),71,2080.1,No,29.30
2067-QYTCF,Female,0,Yes,No,2,2,0,Electronic check,111.15,6953.4,No,62.56
2068-WWXQZ,Male,0,No,No,1,0,2,Bank transfer (automatic),20.05,902,No,44.99
2070-FNEXE,Female,1,No,No,1,2,0,Bank transfer (automatic),76.45,503.6,Yes,6.59
2070-XYMFH,Female,1,No,No,2,2,0,Mailed check,79.35,1835.3,No,23.13
2072-ZVJJX,Male,0,Yes,No,2,0,2,Bank transfer (automatic),25.25,1728.2,No,68.44
2073-QBVBI,Female,0,Yes,No,0,1,1,Mailed check,35.45,1391.65,No,39.26
2074-GKOWZ,Male,0,Yes,Yes,1,2,0,Bank transfer (automatic),89.55,185.55,Yes,2.07
2074-GUHPQ,Female,0,No,Yes,2,2,0,Credit card (automatic),92.7,1556.85,No,16.79
2075-PUEPR,Male,0,Yes,Yes,1,0,2,Bank transfer (automatic),19.35,1153.25,No,59.60
2075-RMJIK,Female,0,Yes,Yes,1,1,0,Mailed check,49.4,232.55,No,4.71
2077-DDHJK,Female,0,Yes,No,2,1,2,Credit card (automatic),70.9,4911.35,No,69.27
2077-MPJQO,Male,1,Yes,No,2,2,0,Electronic check,75.4,533.05,No,7.07
2079-FBMZK,Female,0,No,No,1,2,0,Mailed check,69.25,418.4,Yes,6.04
2080-CAZNM,Female,1,No,No,2,2,0,Electronic check,104.4,4133.95,No,39.60
2080-GKCWQ,Male,0,No,No,1,2,0,Electronic check,74.95,151.75,No,2.02
2080-SRCDE,Female,0,No,Yes,2,0,0,Mailed check,25.4,25.4,No,1.00
2081-KJSQF,Male,0,No,No,1,0,0,Mailed check,20.25,20.25,No,1.00
2081-VEYEH,Male,0,No,No,1,2,0,Electronic check,107.95,318.6,No,2.95
2082-CEFLT,Male,0,No,No,1,1,0,Electronic check,45.6,45.6,Yes,1.00
2082-OJVTK,Male,0,Yes,Yes,2,2,0,Electronic check,89.2,2698.35,Yes,30.25
2085-BOJKI,Male,0,Yes,No,1,2,1,Bank transfer (automatic),96.65,1588.25,No,16.43
2085-JVGAD,Male,0,Yes,No,1,0,0,Bank transfer (automatic),20.35,697.65,No,34.28
2087-QAREY,Female,0,Yes,No,1,1,0,Mailed check,54.7,1178.75,No,21.55
2088-IEBAU,Female,0,No,No,2,1,2,Electronic check,88.15,6148.45,No,69.75
2091-GPPIQ,Female,0,Yes,Yes,2,1,2,Electronic check,78.95,5730.15,No,72.58
2091-MJTFX,Female,0,Yes,Yes,0,1,0,Credit card (automatic),51.2,1561.5,Yes,30.50
2091-RFFBA,Female,1,No,No,2,2,0,Electronic check,73.9,2217.15,Yes,30.00
2096-XOTMO,Female,0,Yes,Yes,1,0,0,Mailed check,19.35,275.9,No,14.26
2097-YVPKN,Male,0,No,No,2,0,2,Mailed check,25.75,1654.75,No,64.26
2100-BDNSN,Female,0,Yes,No,2,1,0,Bank transfer (automatic),67.95,350.3,Yes,5.16
2101-RANCD,Female,0,No,No,2,2,0,Electronic check,73.1,4144.9,No,56.70
2103-ZRXFN,Male,0,No,No,2,1,0,Mailed check,50.75,50.75,No,1.00
2105-PHWON,Female,0,Yes,No,2,2,0,Credit card (automatic),95,3008.15,No,31.66
2107-FBPTK,Female,1,No,No,2,2,0,Electronic check,104.1,3121.1,No,29.98
2108-GLPQB,Male,0,Yes,No,2,1,0,Credit card (automatic),55.55,1405.3,No,25.30
2108-XWMPY,Male,0,No,No,0,1,0,Mailed check,35.45,106.85,Yes,3.01
2108-YKQTY,Female,0,No,No,1,1,0,Credit card (automatic),50.7,151.3,Yes,2.98
2111-DWYHN,Male,0,No,No,1,0,0,Mailed check,21.1,21.1,No,1.00
2114-MGINA,Female,0,No,No,1,2,0,Mailed check,89.8,1129.1,Yes,12.57
2115-BFTIW,Male,0,No,No,1,2,0,Mailed check,70.95,1767.35,Yes,24.91
2120-SMPEX,Male,0,No,No,1,0,0,Mailed check,20.15,536.35,No,26.62
2121-JAFOM,Female,0,Yes,No,2,2,2,Credit card (automatic),115.55,8312.4,No,71.94
2122-SZZZD,Male,0,No,No,1,0,1,Credit card (automatic),19.5,835.5,No,42.85
2122-YWVYA,Female,0,No,No,1,2,0,Electronic check,75.4,1380.4,No,18.31
2123-AGEEN,Female,1,No,No,1,2,0,Electronic check,84.35,609.65,No,7.23
2123-VSCOT,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),72.1,4194.85,No,58.18
2126-GSEGL,Female,0,Yes,No,2,1,2,Bank transfer (automatic),84.8,5917.55,No,69.78
2129-ALKBS,Female,0,Yes,Yes,2,0,0,Electronic check,26.2,1077.5,No,41.13
2133-TSRRM,Female,0,No,Yes,1,2,0,Bank transfer (automatic),105.35,3688.6,No,35.01
2135-DQWAQ,Female,0,No,No,1,2,0,Mailed check,85.3,420.45,No,4.93
2135-RXIHG,Male,0,No,No,1,1,0,Electronic check,45.65,45.65,Yes,1.00
2137-DQMEV,Male,0,Yes,Yes,0,1,1,Mailed check,44.8,2983.65,No,66.60
2138-VFAPZ,Female,0,Yes,Yes,1,0,2,Mailed check,19.7,263.65,No,13.38
2139-FQHLM,Male,0,No,No,1,2,0,Mailed check,89.95,1682.4,No,18.70
2141-RRYGO,Female,0,No,No,1,1,0,Bank transfer (automatic),68.65,261.25,Yes,3.81
2143-LJULT,Female,0,Yes,No,2,0,2,Credit card (automatic),25.25,1733.15,No,68.64
2144-BFDSO,Female,1,Yes,No,2,2,0,Bank transfer (automatic),108.75,5431.9,No,49.95
2144-ESWKO,Male,0,No,No,0,1,1,Credit card (automatic),35.2,1463.7,No,41.58
2146-EGVDT,Male,0,Yes,Yes,1,0,2,Credit card (automatic),19.3,1192.7,No,61.80
2150-OEGBV,Male,0,No,No,1,0,1,Bank transfer (automatic),20.1,562.6,No,27.99
2150-UWTFY,Female,0,Yes,Yes,1,1,0,Mailed check,61.15,1422.05,Yes,23.26
2150-WLKUW,Female,0,Yes,No,2,1,1,Bank transfer (automatic),63.9,2635,No,41.24
2153-MREFK,Female,0,Yes,No,2,2,1,Electronic check,99.2,3754.6,Yes,37.85
2154-KVJFF,Female,0,No,No,2,2,0,Electronic check,79.75,1111.85,Yes,13.94
2155-AMQRX,Female,0,No,No,2,1,0,Credit card (automatic),54.9,1505.15,No,27.42
2157-MXBJS,Male,0,Yes,No,2,1,1,Mailed check,75.3,989.45,Yes,13.14
2159-TURXX,Male,0,No,No,1,0,0,Credit card (automatic),20.05,95.55,No,4.77
2160-GPFXD,Male,0,Yes,Yes,2,1,2,Credit card (automatic),65.65,3566.7,No,54.33
2162-FRZAA,Male,0,Yes,Yes,0,1,2,Bank transfer (automatic),39.35,2395.05,No,60.87
2164-SOQXL,Female,0,Yes,Yes,1,0,0,Mailed check,20.05,406.05,No,20.25
2165-VOEGB,Female,0,No,Yes,1,2,1,Bank transfer (automatic),105.2,4822.85,Yes,45.84
2167-FQSTQ,Female,0,Yes,No,2,1,2,Electronic check,92.4,6786.1,No,73.44
2169-RRLFW,Female,0,Yes,No,2,0,2,Credit card (automatic),25.6,1888.25,No,73.76
2171-UDMFD,Male,0,Yes,Yes,1,0,0,Credit card (automatic),19.45,674.55,No,34.68
2172-EJXVF,Female,1,No,No,2,2,1,Electronic check,105.9,7521.95,No,71.03
2176-LVPNX,Female,1,No,No,2,1,2,Mailed check,89.85,6293.45,No,70.04
2176-OSJUV,Male,0,Yes,No,2,1,2,Bank transfer (automatic),65.15,4681.75,No,71.86
2178-PMGCJ,Male,0,No,No,1,2,0,Mailed check,69.7,1490.4,No,21.38
2180-DXNEG,Female,0,No,No,1,2,0,Electronic check,96,1062.1,Yes,11.06
2181-TIDSV,Male,0,Yes,Yes,1,0,2,Bank transfer (automatic),19.95,1303.25,No,65.33
2181-UAESM,Male,0,No,No,1,1,0,Electronic check,53.45,119.5,No,2.24
2186-QZEYA,Female,1,No,No,2,1,0,Bank transfer (automatic),58.55,1718.95,No,29.36
2187-LZGPL,Female,0,No,No,0,1,0,Credit card (automatic),40.1,293.3,Yes,7.31
2187-PKZAY,Male,0,No,No,1,2,0,Bank transfer (automatic),79.95,1043.4,No,13.05
2188-SXWVT,Female,0,No,No,1,1,1,Mailed check,55,1885.15,No,34.28
2189-UXTKY,Female,0,Yes,No,2,1,0,Electronic check,79.2,1742.75,Yes,22.00
2189-WWOEW,Female,0,No,Yes,1,2,0,Bank transfer (automatic),85.9,1269.55,Yes,14.78
2190-BCXEC,Female,0,Yes,No,2,2,0,Credit card (automatic),78.85,3126.85,No,39.66
2190-PHBHR,Female,0,Yes,No,2,2,2,Credit card (automatic),94.45,6921.7,No,73.28
2192-CKRLV,Female,0,Yes,No,0,1,2,Electronic check,49.2,3580.95,No,72.78
2192-OZITF,Female,0,No,No,2,1,2,Mailed check,73.55,3349.1,No,45.54
2193-SFWQW,Male,0,Yes,Yes,1,2,2,Bank transfer (automatic),111.95,8033.1,No,71.76
2194-IIQOF,Female,0,Yes,No,2,1,2,Credit card (automatic),89.3,6388.65,No,71.54
2195-VVRJF,Male,1,Yes,No,1,1,0,Credit card (automatic),59.1,1011.05,No,17.11
2195-ZRVAX,Female,0,Yes,No,1,2,0,Electronic check,85.3,4045.65,Yes,47.43
2197-OMWGI,Female,1,Yes,Yes,0,1,2,Electronic check,53,3656.25,No,68.99
2200-DSAAL,Female,0,No,No,2,1,2,Electronic check,80.65,5330.2,No,66.09
2202-CUYXZ,Male,0,No,No,1,2,0,Electronic check,84.85,84.85,Yes,1.00
2202-OUTMO,Female,0,Yes,No,2,1,0,Bank transfer (automatic),60.85,2003.6,No,32.93
2203-GHNWN,Female,0,Yes,No,2,2,0,Mailed check,79.65,1928.7,No,24.21
2205-LPVGL,Male,1,Yes,Yes,2,2,1,Bank transfer (automatic),89.85,5125.75,No,57.05
2205-YMZZJ,Male,1,No,No,2,2,0,Electronic check,84.8,546.95,Yes,6.45
2207-NHRJK,Male,0,No,No,1,1,0,Electronic check,50.8,50.8,Yes,1.00
2207-OBZNX,Male,0,No,No,1,1,0,Mailed check,51,354.05,Yes,6.94
2207-QPJED,Female,1,Yes,No,1,2,0,Electronic check,90,3371.75,No,37.46
2207-RYYRL,Male,0,Yes,Yes,2,0,2,Mailed check,24.55,1331.05,No,54.22
2208-MPXIO,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20,886.4,No,44.32
2208-NKVVH,Male,0,Yes,Yes,2,0,2,Mailed check,24.25,1077.95,No,44.45
2208-NQBCT,Female,0,Yes,Yes,1,2,0,Electronic check,81.95,2070.05,No,25.26
2208-UGTGR,Male,0,No,No,2,2,0,Electronic check,98.6,5581.05,No,56.60
2209-XADXF,Female,0,No,No,0,1,0,Bank transfer (automatic),25.25,25.25,No,1.00
2211-RMNHO,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),85.3,5560,No,65.18
2212-LYASK,Male,0,Yes,Yes,0,1,1,Credit card (automatic),45.85,1246.4,No,27.18
2215-ZAFGX,Male,0,No,No,2,2,0,Electronic check,85.5,791.7,No,9.26
2219-MVUSO,Male,0,No,No,1,1,0,Mailed check,45.15,438.4,Yes,9.71
2220-IAHLS,Female,0,No,No,1,0,0,Credit card (automatic),19.4,19.4,No,1.00
2223-GDSHL,Male,0,Yes,Yes,2,2,2,Bank transfer (automatic),116.05,8297.5,No,71.50
2223-KAGMX,Female,0,No,No,1,0,0,Bank transfer (automatic),19.4,289.3,Yes,14.91
2225-ZRGSG,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),93.9,6579.05,Yes,70.06
2226-ICFDO,Female,0,Yes,Yes,2,1,2,Credit card (automatic),85.9,6110.75,No,71.14
2227-JRSJX,Female,0,No,No,1,2,0,Bank transfer (automatic),99.15,1956.4,No,19.73
2228-BZDEE,Female,0,No,No,1,0,2,Mailed check,20.1,1079.45,No,53.70
2229-DPMBI,Female,0,Yes,Yes,1,0,2,Mailed check,19.5,162.15,No,8.32
2229-VWQJH,Female,0,No,No,1,1,0,Credit card (automatic),49.3,1233.25,No,25.02
2230-XTUWL,Female,0,Yes,Yes,1,0,2,Mailed check,19.55,883.35,No,45.18
2232-DMLXU,Female,0,Yes,No,1,1,0,Mailed check,55.2,55.2,Yes,1.00
2233-FAGXV,Female,0,Yes,Yes,2,0,0,Mailed check,24.3,132.25,No,5.44
2233-TXSIU,Male,0,Yes,Yes,0,1,1,Credit card (automatic),44.45,792.15,No,17.82
2234-EOFPT,Male,0,Yes,No,1,1,2,Bank transfer (automatic),79.35,5753.25,No,72.50
2234-XADUH,Female,0,Yes,Yes,2,2,1,Credit card (automatic),103.2,7362.9,No,71.35
2235-DWLJU,Female,1,No,No,0,1,0,Electronic check,44.4,263.05,No,5.92
2235-EZAIK,Female,0,Yes,No,2,1,2,Credit card (automatic),79.2,5401.9,No,68.21
2235-ZGKPT,Female,0,Yes,Yes,2,1,0,Mailed check,50.85,239.55,Yes,4.71
2236-HILPA,Male,0,Yes,Yes,1,0,2,Credit card (automatic),20.65,1218.45,No,59.00
2237-ZFSMY,Female,0,No,No,1,2,1,Electronic check,95.55,3692.85,Yes,38.65
2239-CFOUJ,Male,0,Yes,Yes,1,0,1,Mailed check,20.4,20.4,No,1.00
2239-CGBUZ,Female,0,Yes,No,1,1,1,Bank transfer (automatic),60.5,3145.15,No,51.99
2239-JALAW,Male,0,No,No,2,2,1,Bank transfer (automatic),103.25,6017.65,Yes,58.28
2240-HSJQD,Male,0,No,Yes,2,2,0,Mailed check,81.85,3141.7,No,38.38
2242-MFOTG,Male,0,No,No,2,2,1,Bank transfer (automatic),80.1,2603.3,No,32.50
2243-FNMMI,Male,0,No,No,1,0,0,Mailed check,19.4,415.4,No,21.41
2245-ADZFJ,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),80.55,2471.6,No,30.68
2249-YPRNG,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),105.85,2239.65,Yes,21.16
2250-IVBWA,Male,0,Yes,Yes,1,2,0,Electronic check,81.05,5135.35,No,63.36
2251-PYLPB,Male,0,Yes,No,2,1,2,Credit card (automatic),79.55,5810.9,No,73.05
2252-ISRNH,Male,0,Yes,Yes,2,2,1,Electronic check,90.35,767.9,No,8.50
2252-JHJGE,Male,0,No,No,2,2,1,Electronic check,104,6363.45,No,61.19
2252-NKNSI,Male,0,No,Yes,2,1,2,Mailed check,85.15,4461.85,No,52.40
2253-KPMNB,Female,0,Yes,Yes,0,1,2,Bank transfer (automatic),46.25,3121.4,No,67.49
2254-DLXRI,Female,0,No,No,2,2,0,Mailed check,79.15,79.15,No,1.00
2256-YLYLP,Male,0,Yes,Yes,1,1,2,Bank transfer (automatic),72.95,4953.25,No,67.90
2257-BOVXD,Male,0,Yes,No,2,1,0,Credit card (automatic),66.6,979.5,No,14.71
2259-OUUSZ,Male,0,No,No,0,1,1,Credit card (automatic),35.5,249.55,No,7.03
2260-USTRB,Female,1,No,No,1,2,0,Bank transfer (automatic),70.2,115.95,Yes,1.65
2262-SLNVK,Female,0,No,No,1,2,0,Electronic check,70.1,70.1,No,1.00
2263-SFSQZ,Male,0,Yes,Yes,2,0,2,Mailed check,24.95,1222.25,No,48.99
2265-CYWIV,Female,1,Yes,No,2,2,0,Electronic check,99.6,347.65,Yes,3.49
2266-FUBDZ,Male,0,Yes,Yes,1,0,2,Mailed check,19.35,278.85,No,14.41
2266-SJNAT,Female,0,Yes,No,2,2,1,Credit card (automatic),109.15,7789.6,No,71.37
2267-FPIMA,Male,0,Yes,No,2,2,0,Credit card (automatic),94.4,4914.9,No,52.06
2267-WTPYD,Female,1,Yes,No,2,2,0,Credit card (automatic),94,5438.95,No,57.86
2270-CHBFN,Female,0,Yes,No,2,2,0,Credit card (automatic),95.1,4060.55,No,42.70
2272-JKMSI,Female,0,Yes,Yes,2,2,1,Electronic check,110.8,6840.95,No,61.74
2272-QAGFO,Female,1,No,No,2,2,0,Electronic check,74.3,1096.25,Yes,14.75
2272-UOINI,Female,0,No,No,1,1,0,Electronic check,78.5,571.05,No,7.27
2272-WUSPA,Female,0,Yes,No,2,2,2,Electronic check,110.75,7751.7,No,69.99
2273-QCKXA,Male,0,No,No,1,1,0,Mailed check,49.05,49.05,No,1.00
2274-XUATA,Male,1,Yes,No,0,1,2,Bank transfer (automatic),63.1,4685.55,No,74.26
2275-RBYQS,Female,0,No,No,1,1,0,Mailed check,45.4,45.4,No,1.00
2276-YDAVZ,Female,0,No,No,2,2,0,Credit card (automatic),75.1,270.7,Yes,3.60
2277-AXSDC,Female,0,No,No,1,0,1,Bank transfer (automatic),19.75,624.15,No,31.60
2277-BKJKN,Female,1,Yes,No,1,2,2,Electronic check,99.2,7213.75,No,72.72
2277-DJJDL,Male,1,Yes,No,2,2,0,Electronic check,99,6017.9,No,60.79
2277-VWCNI,Female,1,No,No,2,1,0,Mailed check,48.75,179.85,No,3.69
2279-AXJJK,Male,0,Yes,No,2,2,0,Credit card (automatic),95.65,5088.4,No,53.20
2282-YGNOR,Female,0,No,No,1,1,1,Credit card (automatic),58,1734.5,No,29.91
2284-VFLKH,Male,0,Yes,No,1,2,1,Credit card (automatic),99.25,4920.8,No,49.58
2292-XQWSV,Male,0,Yes,Yes,0,1,1,Mailed check,60.3,2448.5,No,40.61
2293-IJWPS,Female,0,Yes,No,2,2,1,Credit card (automatic),100.75,5985,No,59.40
2294-DMMUS,Female,0,Yes,Yes,2,1,0,Credit card (automatic),70.45,4300.45,No,61.04
2294-SALNE,Male,0,Yes,Yes,1,2,1,Mailed check,86.8,1940.8,No,22.36
2296-DKZFP,Female,0,Yes,No,1,1,2,Bank transfer (automatic),71,4386.2,No,61.78
2300-RQGOI,Female,0,No,No,1,0,2,Mailed check,20.05,741.5,No,36.98
2302-ANTDP,Female,1,Yes,No,2,2,0,Electronic check,117.45,5438.9,Yes,46.31
2302-OUZXB,Male,0,Yes,No,2,1,2,Bank transfer (automatic),82.15,5784.3,No,70.41
2303-PJYHN,Female,0,Yes,No,1,0,0,Bank transfer (automatic),19.85,52,No,2.62
2305-MRGLV,Male,0,Yes,No,1,2,0,Bank transfer (automatic),76.55,2065.4,No,26.98
2307-FYNNL,Male,1,No,No,2,2,2,Electronic check,109.05,7108.2,No,65.18
2308-STERM,Female,0,No,No,1,0,0,Mailed check,19.4,61.05,No,3.15
2309-OSFEU,Male,0,No,No,0,1,0,Mailed check,33.9,298.45,Yes,8.80
2311-QYMUQ,Female,0,Yes,Yes,1,2,0,Credit card (automatic),89.45,1430.25,Yes,15.99
2314-TNDJQ,Female,0,Yes,Yes,0,1,2,Credit card (automatic),55.65,3880.05,No,69.72
2316-ESMLS,Female,0,Yes,Yes,0,1,1,Credit card (automatic),33.15,444.75,No,13.42
2320-JRSDE,Female,0,Yes,Yes,1,0,0,Electronic check,19.9,19.9,Yes,1.00
2320-SLKMB,Female,0,No,No,0,1,0,Credit card (automatic),44.45,1183.8,No,26.63
2320-TZRRH,Female,0,No,No,1,0,1,Mailed check,19.5,403.15,No,20.67
2320-YKQBO,Female,0,No,No,1,0,0,Mailed check,19.3,144.95,No,7.51
2321-OMBXY,Female,0,Yes,Yes,1,1,1,Credit card (automatic),80.3,3058.65,Yes,38.09
2322-VCZHZ,Male,1,Yes,No,1,2,0,Electronic check,90,2024.1,No,22.49
2323-ARSVR,Male,0,Yes,No,1,2,2,Electronic check,111.05,7321.05,No,65.93
2324-AALNO,Female,0,No,No,2,0,1,Bank transfer (automatic),24.55,1203.95,No,49.04
2324-EFHVG,Male,0,No,No,2,2,2,Bank transfer (automatic),104.4,6692.65,No,64.11
2325-NBPZG,Female,0,No,No,1,2,0,Electronic check,74.55,233.65,No,3.13
2325-WINES,Female,0,No,No,2,2,1,Credit card (automatic),104.05,3416.85,No,32.84
2325-ZUSFD,Female,0,Yes,Yes,1,1,1,Bank transfer (automatic),70.1,3913.3,Yes,55.82
2330-PQGDQ,Male,0,Yes,Yes,2,2,1,Bank transfer (automatic),84.2,4299.75,No,51.07
2332-EFBJY,Male,0,No,No,1,0,0,Mailed check,19.7,342.4,Yes,17.38
2332-TODQS,Female,0,No,No,2,0,1,Credit card (automatic),25.05,1171.5,No,46.77
2333-KWEWW,Male,0,No,No,1,0,2,Credit card (automatic),20.05,388.6,No,19.38
2335-GSODA,Male,0,No,Yes,0,1,2,Mailed check,40.1,857.75,No,21.39
2338-BQEZT,Female,0,No,No,1,1,0,Credit card (automatic),50.55,2832.75,No,56.04
2342-CKIAO,Female,0,No,No,1,0,0,Mailed check,20.3,41.2,No,2.03
2344-JMOGN,Male,0,Yes,No,1,2,0,Mailed check,94.85,890.6,Yes,9.39
2346-CZYIL,Male,0,No,No,1,0,2,Credit card (automatic),20.35,531.6,No,26.12
2346-DJQTB,Female,0,No,No,0,1,0,Electronic check,24.15,812.5,No,33.64
2346-LOCWC,Female,0,Yes,Yes,1,0,2,Credit card (automatic),20.5,1191.4,No,58.12
2347-WKKAE,Male,0,Yes,No,2,2,0,Electronic check,94.4,4014.6,No,42.53
2348-KCJLT,Female,0,Yes,No,1,1,1,Mailed check,61.5,2722.2,No,44.26
2351-BKRZW,Female,0,Yes,Yes,1,1,2,Bank transfer (automatic),75.2,3254.35,No,43.28
2351-RRBUE,Female,0,Yes,Yes,1,0,1,Mailed check,20.65,134.05,No,6.49
2357-COQEK,Female,1,No,No,2,2,0,Electronic check,103.3,2890.65,Yes,27.98
2359-KLTEK,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),94.9,3848,No,40.55
2359-KMGLI,Male,0,No,No,2,2,0,Electronic check,80.25,1861.5,Yes,23.20
2359-QWQUL,Female,0,Yes,No,1,2,1,Credit card (automatic),104.7,4134.85,Yes,39.49
2360-RDGRO,Male,0,Yes,No,2,2,0,Electronic check,104.25,6812.95,No,65.35
2361-FJWNO,Male,0,No,No,0,1,1,Credit card (automatic),36,1382.9,No,38.41
2361-UPSND,Female,0,Yes,No,1,1,1,Mailed check,70.6,3231.05,No,45.77
2362-IBOOY,Male,0,No,No,2,2,0,Electronic check,84.75,3050.15,Yes,35.99
2363-BJLSL,Male,0,No,No,1,1,0,Bank transfer (automatic),80.4,4981.15,No,61.95
2364-UFROM,Male,0,No,No,1,1,1,Electronic check,70.4,2044.75,No,29.04
2368-GAKKQ,Female,0,No,No,2,2,2,Bank transfer (automatic),113.65,7939.25,No,69.86
2369-FEVNO,Male,0,No,No,1,0,0,Mailed check,19.9,19.9,No,1.00
2369-UAPKZ,Male,0,No,No,2,2,0,Mailed check,104.1,541.9,Yes,5.21
2371-JQHZZ,Male,0,Yes,No,2,2,0,Electronic check,93,2248.05,No,24.17
2371-JUNGC,Male,0,No,No,1,0,0,Mailed check,20.25,208,No,10.27
2371-KFUOG,Male,0,No,No,1,2,1,Bank transfer (automatic),99.15,5720.95,No,57.70
2372-HWUHI,Male,0,No,No,1,1,0,Electronic check,44.35,81.25,Yes,1.83
2373-NTKOD,Male,0,No,No,1,1,0,Electronic check,66.25,546.45,No,8.25
2378-HTWFW,Male,1,No,No,2,2,0,Credit card (automatic),91,3180.5,No,34.95
2378-VTKDH,Male,1,Yes,No,2,2,0,Electronic check,104.35,6578.55,No,63.04
2378-YIZKA,Female,0,Yes,Yes,1,1,2,Credit card (automatic),85,5607.75,No,65.97
2379-ENZGV,Male,0,No,No,1,2,0,Electronic check,84.85,523.5,Yes,6.17
2379-GYFLQ,Male,0,No,No,2,2,1,Credit card (automatic),94.9,4422.95,No,46.61
2380-DAMQP,Female,0,Yes,No,2,2,2,Electronic check,115.15,8349.7,No,72.51
2382-BCKQJ,Female,0,No,Yes,2,2,1,Electronic check,100.15,6413.65,Yes,64.04
2384-OVPSA,Female,1,No,No,1,0,2,Mailed check,20.2,735.9,No,36.43
2386-LAHRK,Male,0,No,No,1,1,0,Mailed check,53.5,53.5,Yes,1.00
2386-OWURY,Female,0,No,No,1,2,0,Electronic check,95.3,5817.7,No,61.05
2387-KDZQY,Male,0,No,No,1,0,1,Mailed check,20.1,279.5,No,13.91
2388-LAESQ,Female,1,Yes,No,2,2,2,Bank transfer (automatic),114.85,8317.95,No,72.42
